id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,18500,18500,18500.0, 60 months,11.49,406.78,B,B5,operator,2 years,OWN,85000.0,Source Verified,Nov-2015,Current,n,,,debt_consolidation,Debt consolidation,825xx,WY,20.61,3.0,May-1998,0.0,17.0,,6.0,0.0,13553,53.6,13.0,w,7704.45,7704.45,15852.61,15852.61,10795.55,5057.06,0.0,0.0,0.0,Feb-2019,406.78,Mar-2019,Feb-2019,0.0,34.0,1,Individual,,,,0.0,0.0,54753.0,,,,,,,,,,,,25300.0,,,,4.0,9126.0,5971.0,20.4,0.0,0.0,160.0,210.0,13.0,9.0,0.0,79.0,17.0,9.0,17.0,0.0,1.0,3.0,2.0,4.0,5.0,4.0,8.0,3.0,6.0,0.0,0.0,0.0,1.0,61.5,50.0,0.0,0.0,71726.0,54753.0,7500.0,46426.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,25000,25000.0, 36 months,8.46,788.73,A,A5,Director,5 years,RENT,124061.0,Verified,Nov-2018,Current,n,,,credit_card,Credit card refinancing,100xx,NY,31.49,0.0,Jun-1997,0.0,,,19.0,0.0,77302,55.1,31.0,w,23149.58,23149.58,2354.44,2354.44,1850.42,504.02,0.0,0.0,0.0,Feb-2019,788.73,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,100561.0,0.0,3.0,0.0,2.0,20.0,23259.0,36.0,0.0,2.0,14555.0,49.0,140400.0,1.0,5.0,0.0,4.0,5293.0,55643.0,57.9,0.0,0.0,136.0,256.0,15.0,15.0,1.0,15.0,,15.0,,0.0,10.0,11.0,14.0,14.0,10.0,16.0,20.0,11.0,19.0,0.0,0.0,0.0,0.0,100.0,42.9,0.0,0.0,204524.0,100561.0,132200.0,64124.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,35000,35000,35000.0, 60 months,16.2,854.86,C,C4,Territory Manager,3 years,MORTGAGE,212400.0,Verified,Oct-2013,Fully Paid,n,,,home_improvement,Pool,871xx,NM,4.55,0.0,Nov-1996,2.0,74.0,,11.0,0.0,11426,14.4,23.0,f,0.0,0.0,36858.7491582528,36858.75,35000.0,1858.75,0.0,0.0,0.0,Mar-2014,34294.2,,Mar-2014,0.0,,1,Individual,,,,0.0,0.0,264738.0,,,,,,,,,,,,79121.0,,,,2.0,24067.0,57345.0,16.2,0.0,0.0,143.0,206.0,8.0,8.0,3.0,8.0,74.0,3.0,74.0,0.0,3.0,4.0,6.0,11.0,3.0,9.0,17.0,4.0,11.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,370645.0,32096.0,68421.0,36824.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,31975,31975,31975.0, 36 months,14.99,1108.27,C,C5,Teacher,10+ years,OWN,64000.0,Verified,Feb-2015,Fully Paid,n,,,credit_card,Credit card refinancing,797xx,TX,35.05,0.0,Oct-1969,0.0,,,14.0,0.0,50229,70.2,26.0,f,0.0,0.0,39870.9683189946,39870.97,31975.0,7895.97,0.0,0.0,0.0,Feb-2018,1108.15,,Oct-2018,0.0,,1,Individual,,,,0.0,0.0,62832.0,,,,,,,,,,,,71600.0,,,,1.0,4833.0,12917.0,76.8,0.0,0.0,148.0,543.0,22.0,22.0,0.0,76.0,,22.0,,0.0,6.0,10.0,7.0,9.0,6.0,13.0,19.0,10.0,14.0,0.0,0.0,0.0,0.0,100.0,57.1,0.0,0.0,87082.0,62832.0,55600.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7000,7000,7000.0, 36 months,9.17,223.16,B,B1,contractor ,6 years,MORTGAGE,58517.0,Not Verified,Jun-2014,Charged Off,n,,,debt_consolidation,Debt consolidation,633xx,MO,19.13,1.0,Aug-1996,0.0,19.0,,7.0,0.0,4592,52.2,32.0,w,0.0,0.0,4990.93,4990.93,3848.95,837.41,0.0,304.57,54.8226,Mar-2016,223.16,,Oct-2016,0.0,19.0,1,Individual,,,,0.0,75.0,194188.0,,,,,,,,,,,,8800.0,,,,4.0,27741.0,2308.0,61.5,0.0,0.0,164.0,213.0,13.0,12.0,4.0,13.0,54.0,12.0,54.0,3.0,1.0,3.0,1.0,5.0,18.0,3.0,10.0,3.0,7.0,0.0,0.0,1.0,1.0,87.5,0.0,0.0,0.0,209875.0,39856.0,6000.0,43419.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,18000,18000,18000.0, 60 months,14.52,423.7,C,C3,Paralegal ,10+ years,MORTGAGE,70800.0,Verified,May-2018,Current,n,,,debt_consolidation,Debt consolidation,917xx,CA,22.56,0.0,May-2005,1.0,,83.0,17.0,1.0,16523,39.2,40.0,w,16054.9,16054.9,3798.78,3798.78,1945.1,1853.68,0.0,0.0,0.0,Feb-2019,423.7,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,395686.0,0.0,6.0,3.0,4.0,9.0,104880.0,94.0,1.0,2.0,9460.0,60.0,42100.0,1.0,8.0,8.0,6.0,23276.0,16786.0,42.5,0.0,0.0,156.0,156.0,8.0,8.0,2.0,8.0,,0.0,,0.0,4.0,8.0,5.0,5.0,27.0,10.0,11.0,8.0,17.0,0.0,0.0,0.0,4.0,100.0,40.0,1.0,0.0,432461.0,121403.0,29200.0,105877.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14000,14000,14000.0, 60 months,14.33,328.16,C,C2,Delaware County Probation Department,6 years,MORTGAGE,36000.0,Verified,Aug-2013,Fully Paid,n,,,debt_consolidation,Credit Cards,127xx,NY,21.13,0.0,Nov-2002,0.0,,,7.0,0.0,14250,42.0,21.0,f,0.0,0.0,19689.2211552104,19689.22,14000.0,5689.22,0.0,0.0,0.0,Aug-2018,327.78,,Jan-2019,0.0,,1,Individual,,,,0.0,0.0,31163.0,,,,,,,,,,,,33900.0,,,,4.0,4452.0,14620.0,45.7,0.0,0.0,131.0,122.0,6.0,5.0,2.0,6.0,,7.0,,0.0,3.0,5.0,3.0,8.0,6.0,5.0,13.0,5.0,7.0,0.0,0.0,0.0,3.0,100.0,66.7,0.0,0.0,54695.0,31163.0,26900.0,20795.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5600,5600,5600.0, 36 months,11.47,184.59,B,B5,Driver,3 years,RENT,36000.0,Verified,Jun-2016,Fully Paid,n,,,home_improvement,Home improvement,919xx,CA,16.8,0.0,Jun-2012,0.0,40.0,43.0,4.0,1.0,12144,50.6,9.0,w,0.0,0.0,5698.67,5698.67,5600.0,98.67,0.0,0.0,0.0,Jul-2016,5705.81,,Jan-2017,0.0,,1,Individual,,,,0.0,0.0,23429.0,0.0,1.0,0.0,4.0,16.0,11285.0,78.0,2.0,2.0,3326.0,61.0,24000.0,0.0,5.0,1.0,7.0,5857.0,2772.0,67.4,0.0,0.0,47.0,42.0,7.0,7.0,0.0,7.0,,9.0,,0.0,2.0,3.0,2.0,2.0,5.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,2.0,88.9,50.0,0.0,0.0,38544.0,23429.0,8500.0,14544.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16800,16800,16725.0, 60 months,18.2,428.44,E,E1,Manager,4 years,OWN,88000.0,Source Verified,Nov-2015,Fully Paid,n,,,credit_card,Credit card refinancing,327xx,FL,14.33,1.0,Sep-1998,3.0,18.0,,9.0,0.0,10072,59.6,16.0,f,0.0,0.0,23686.5825428179,23580.84,16800.0,6886.58,0.0,0.0,0.0,Sep-2018,0.22,,Dec-2018,0.0,77.0,1,Individual,,,,0.0,0.0,36408.0,,,,,,,,,,,,16900.0,,,,9.0,4045.0,6428.0,61.0,0.0,0.0,206.0,53.0,2.0,2.0,0.0,2.0,,0.0,18.0,1.0,5.0,5.0,6.0,8.0,7.0,7.0,9.0,5.0,9.0,0.0,0.0,0.0,3.0,87.5,16.7,0.0,0.0,52486.0,36408.0,16500.0,35586.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 36 months,10.9,490.38,B,B4,Lead Teacher,6 years,OWN,92000.0,Source Verified,Apr-2018,Charged Off,n,,,home_improvement,Home improvement,482xx,MI,2.13,0.0,Nov-2010,0.0,35.0,,10.0,0.0,1501,9.8,10.0,w,0.0,0.0,2467.34,2467.34,1798.27,644.55,24.52,0.0,0.0,Sep-2018,490.38,,Feb-2019,0.0,35.0,1,Individual,,,,0.0,1824.0,8218.0,1.0,2.0,0.0,0.0,89.0,6717.0,122.0,3.0,6.0,728.0,40.0,15300.0,0.0,0.0,0.0,6.0,822.0,11062.0,7.0,0.0,0.0,89.0,53.0,6.0,6.0,0.0,7.0,,13.0,,2.0,3.0,5.0,5.0,5.0,2.0,8.0,8.0,5.0,10.0,0.0,0.0,0.0,3.0,80.0,0.0,0.0,0.0,20800.0,8218.0,11900.0,5500.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000.0, 36 months,12.99,202.14,C,C1,Manager,10+ years,MORTGAGE,60000.0,Not Verified,Jul-2014,Fully Paid,n,,,other,Other,400xx,KY,18.96,0.0,Aug-1998,0.0,,,6.0,0.0,18755,81.2,19.0,w,0.0,0.0,7265.8512129821,7265.85,6000.0,1265.85,0.0,0.0,0.0,Apr-2017,797.37,,Jun-2018,0.0,,1,Individual,,,,0.0,0.0,241792.0,,,,,,,,,,,,23100.0,,,,4.0,40299.0,4345.0,81.2,0.0,0.0,154.0,122.0,33.0,10.0,3.0,33.0,,23.0,,0.0,4.0,4.0,4.0,8.0,7.0,4.0,8.0,4.0,6.0,0.0,0.0,0.0,1.0,100.0,75.0,0.0,0.0,268588.0,45827.0,23100.0,37988.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,1400,1400,1400.0, 36 months,11.49,46.16,B,B5,Producition,10+ years,MORTGAGE,50419.0,Verified,Jul-2016,Current,n,,,other,Other,672xx,KS,23.85,0.0,Jul-2006,0.0,,,8.0,0.0,14069,55.6,10.0,w,224.31,224.31,1430.07,1430.07,1175.69,254.38,0.0,0.0,0.0,Feb-2019,46.16,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,149507.0,0.0,1.0,0.0,0.0,37.0,29160.0,,1.0,2.0,7186.0,56.0,25300.0,2.0,1.0,2.0,2.0,21358.0,231.0,98.4,0.0,0.0,119.0,104.0,9.0,9.0,1.0,9.0,,4.0,,0.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,3.0,8.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,193313.0,43229.0,14300.0,52518.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12750,12750,12750.0, 60 months,15.99,309.99,C,C5,Teacher,9 years,RENT,63660.0,Source Verified,Jan-2017,Charged Off,n,,,debt_consolidation,Debt consolidation,339xx,FL,8.43,0.0,Dec-1999,1.0,,,4.0,0.0,14851,95.2,10.0,w,0.0,0.0,6177.15,6177.15,3186.65,2990.5,0.0,0.0,0.0,Sep-2018,309.99,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,14851.0,0.0,0.0,0.0,0.0,105.0,0.0,,2.0,3.0,7855.0,95.0,15600.0,0.0,0.0,1.0,3.0,3713.0,561.0,96.3,0.0,0.0,105.0,205.0,7.0,7.0,0.0,18.0,,2.0,,0.0,2.0,4.0,2.0,4.0,1.0,4.0,9.0,4.0,4.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,15600.0,14851.0,15000.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000.0, 36 months,9.92,193.38,B,B2,surgical assistant,5 years,RENT,89000.0,Not Verified,May-2018,Current,n,,,small_business,Business,774xx,TX,12.8,1.0,Mar-2009,0.0,5.0,114.0,11.0,1.0,8097,36.8,15.0,w,3662.36,3662.36,2737.11,2737.11,2337.64,399.47,0.0,0.0,0.0,Feb-2019,1193.38,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,17726.0,0.0,2.0,0.0,0.0,25.0,9629.0,31.0,0.0,1.0,1020.0,34.0,22000.0,1.0,3.0,0.0,1.0,1611.0,6285.0,41.8,0.0,0.0,110.0,74.0,24.0,24.0,0.0,24.0,,24.0,,0.0,6.0,9.0,6.0,6.0,4.0,9.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,93.3,0.0,1.0,0.0,52731.0,17726.0,10800.0,30731.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000.0, 36 months,7.96,187.91,A,A5,,,RENT,40000.0,Source Verified,Apr-2018,Current,n,,,debt_consolidation,Debt consolidation,606xx,IL,12.48,0.0,Jun-2013,1.0,,,6.0,0.0,5020,11.3,6.0,f,4631.08,4631.08,1693.45,1693.45,1368.92,324.53,0.0,0.0,0.0,Feb-2019,187.91,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,18198.0,1.0,1.0,0.0,1.0,17.0,13178.0,77.0,1.0,3.0,4731.0,30.0,44400.0,0.0,0.0,1.0,4.0,3033.0,39380.0,11.3,0.0,0.0,17.0,57.0,5.0,5.0,0.0,5.0,,6.0,,0.0,3.0,3.0,5.0,5.0,1.0,5.0,5.0,3.0,6.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,61450.0,18198.0,44400.0,17050.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8000,8000,8000.0, 36 months,8.24,251.58,B,B1,Senior Account Executive,2 years,RENT,67500.0,Source Verified,Feb-2017,Current,n,,,credit_card,Credit card refinancing,069xx,CT,14.67,3.0,Jul-2001,1.0,16.0,,8.0,0.0,7817,64.1,27.0,w,2888.33,2888.33,6052.58,6052.58,5111.67,940.91,0.0,0.0,0.0,Feb-2019,251.58,Mar-2019,Feb-2019,0.0,16.0,1,Individual,,,,0.0,0.0,61723.0,0.0,4.0,2.0,3.0,8.0,53906.0,90.0,0.0,0.0,3940.0,86.0,12200.0,1.0,0.0,3.0,3.0,8818.0,3183.0,71.1,0.0,0.0,101.0,108.0,72.0,8.0,0.0,72.0,,5.0,,9.0,2.0,2.0,2.0,3.0,21.0,3.0,5.0,2.0,8.0,0.0,0.0,3.0,2.0,73.9,50.0,0.0,0.0,71801.0,61723.0,11000.0,59601.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,3000,3000,3000.0, 36 months,7.84,93.79,A,A4,,,OWN,22000.0,Verified,Sep-2018,Current,n,,,credit_card,Credit card refinancing,544xx,WI,3.76,0.0,May-1969,0.0,33.0,,5.0,0.0,1727,50.8,10.0,f,2624.17,2624.17,466.34,466.34,375.83,90.51,0.0,0.0,0.0,Feb-2019,93.79,Mar-2019,Feb-2019,0.0,33.0,1,Individual,,,,0.0,0.0,42220.0,0.0,0.0,0.0,0.0,41.0,0.0,,0.0,1.0,772.0,51.0,3400.0,0.0,2.0,0.0,1.0,8444.0,328.0,70.2,0.0,0.0,239.0,275.0,22.0,22.0,1.0,22.0,53.0,20.0,53.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,48700.0,1727.0,1100.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8400,8400,8400.0, 36 months,7.35,260.72,A,A4,Copywriter,2 years,MORTGAGE,160000.0,Not Verified,Sep-2017,Current,n,,,debt_consolidation,Debt consolidation,224xx,VA,10.13,0.0,Oct-2003,0.0,,,18.0,0.0,16054,41.5,33.0,w,4662.63,4662.63,4425.38,4425.38,3737.37,688.01,0.0,0.0,0.0,Feb-2019,260.72,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,322648.0,0.0,6.0,0.0,2.0,13.0,24488.0,45.0,1.0,3.0,10147.0,42.0,38700.0,1.0,1.0,0.0,6.0,18979.0,19768.0,43.4,0.0,0.0,167.0,156.0,12.0,12.0,3.0,12.0,,13.0,,0.0,3.0,4.0,7.0,12.0,10.0,9.0,18.0,4.0,18.0,0.0,0.0,0.0,2.0,100.0,28.6,0.0,0.0,392165.0,40542.0,34900.0,54470.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,24150,24150,24150.0, 60 months,15.02,574.79,C,C3,Lead Automotive Technician,10+ years,MORTGAGE,98000.0,Not Verified,Nov-2018,Current,n,,,credit_card,Credit card refinancing,301xx,GA,14.0,0.0,Jul-2003,0.0,63.0,,13.0,0.0,30854,43.2,40.0,w,23322.19,23322.19,1825.13,1825.13,827.81,997.32,0.0,0.0,0.0,Feb-2019,574.79,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,241275.0,2.0,1.0,0.0,1.0,16.0,16136.0,81.0,2.0,6.0,9867.0,51.0,71400.0,1.0,0.0,0.0,8.0,18560.0,39546.0,43.8,0.0,0.0,127.0,184.0,1.0,1.0,1.0,1.0,,16.0,,0.0,7.0,7.0,10.0,21.0,12.0,11.0,27.0,7.0,13.0,0.0,0.0,0.0,2.0,97.5,40.0,0.0,0.0,290250.0,46990.0,70400.0,20000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,28000,28000,28000.0, 36 months,9.99,903.35,B,B3,Executive Chef,1 year,MORTGAGE,65000.0,Not Verified,Aug-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,181xx,PA,21.25,0.0,Apr-1998,0.0,,,9.0,0.0,14030,54.2,18.0,w,0.0,0.0,32518.731168109,32518.73,28000.0,4518.73,0.0,0.0,0.0,Sep-2018,8.45,,Sep-2018,0.0,,1,Individual,,,,0.0,51.0,77880.0,,,,,,,,,,,,25900.0,,,,2.0,8653.0,11870.0,54.2,0.0,0.0,206.0,154.0,13.0,13.0,3.0,13.0,,13.0,,0.0,5.0,5.0,5.0,6.0,9.0,5.0,6.0,5.0,9.0,0.0,0.0,0.0,0.0,100.0,60.0,0.0,0.0,116949.0,31681.0,25900.0,38549.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,25000,25000.0, 36 months,12.74,839.23,C,C1,Financial Advisor,10+ years,MORTGAGE,200000.0,Source Verified,Jan-2017,Fully Paid,n,,,debt_consolidation,Debt consolidation,193xx,PA,21.71,0.0,Dec-1986,0.0,,,14.0,0.0,523488,76.0,40.0,w,0.0,0.0,25793.1455015108,25793.15,25000.0,793.15,0.0,0.0,0.0,Apr-2017,24132.38,,Jan-2019,0.0,,1,Individual,,,,0.0,0.0,607783.0,0.0,4.0,2.0,5.0,10.0,84295.0,68.0,1.0,2.0,5618.0,73.0,779000.0,0.0,2.0,1.0,7.0,46753.0,10951.0,42.4,0.0,0.0,152.0,361.0,9.0,9.0,1.0,9.0,,9.0,,0.0,2.0,7.0,3.0,17.0,8.0,10.0,31.0,7.0,14.0,0.0,0.0,0.0,3.0,100.0,33.3,0.0,0.0,885183.0,607783.0,19000.0,106183.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,16275,16250.0, 60 months,13.72,376.34,C,C5,U.S. Dept of Justice Bureau of Prisons,10+ years,MORTGAGE,73000.0,Verified,Dec-2010,Fully Paid,n,,"  Borrower added on 12/05/10 > Funds to be used to consolidate two credit cards at a lower interest rate.  I have an excellent credit rating and always pay my bills on time.  I have been employed for 18 years for the U.S. government. and can retire in 4 years. One credit card company raised their interest rates to an unreasonable amount before Congress passed the new law. So, they will be loosing my business.<br/> Borrower added on 12/07/10 > Assests:4 acre farm with clear title. 1999 moblie home with clear title. 401k value $175000. Credit score 735.<br/> Borrower added on 12/13/10 > 65 % is benficial too<br/> Borrower added on 12/17/10 > Sincere Thanks to everone.<br/>",credit_card,Benge Low Interest Consolidation,407xx,KY,24.92,0.0,Sep-1990,1.0,,,7.0,0.0,49516,84.5,17.0,f,0.0,0.0,19553.4534906884,19523.42,16275.0,3278.45,0.0,0.0,0.0,Aug-2012,12424.92,,Sep-2012,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,25000,25000.0, 60 months,12.62,563.98,C,C1,Registered Nurse,2 years,MORTGAGE,90000.0,Source Verified,Dec-2017,Current,n,,,home_improvement,Home improvement,484xx,MI,2.85,2.0,Jun-2006,1.0,10.0,,15.0,0.0,3684,23.6,20.0,w,20484.51,20484.51,7860.66,7860.66,4515.49,3345.17,0.0,0.0,0.0,Feb-2019,563.98,Mar-2019,Feb-2019,0.0,65.0,1,Individual,,,,0.0,0.0,48324.0,3.0,8.0,0.0,2.0,15.0,44640.0,107.0,3.0,3.0,2037.0,84.0,15600.0,1.0,0.0,1.0,5.0,3222.0,11916.0,23.6,0.0,0.0,115.0,137.0,1.0,1.0,0.0,1.0,10.0,6.0,10.0,1.0,4.0,4.0,7.0,8.0,9.0,7.0,10.0,4.0,15.0,0.0,0.0,0.0,3.0,89.5,0.0,0.0,0.0,57267.0,48324.0,15600.0,41667.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14800,14800,14800.0, 60 months,22.74,415.02,E,E1,Custodian,10+ years,RENT,37000.0,Verified,May-2017,Current,n,,,debt_consolidation,Debt consolidation,112xx,NY,11.71,1.0,May-1994,0.0,23.0,,5.0,0.0,11184,76.6,8.0,w,11372.89,11372.89,8696.72,8696.72,3427.11,5269.61,0.0,0.0,0.0,Feb-2019,415.02,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,11184.0,0.0,0.0,0.0,0.0,,0.0,,1.0,1.0,3940.0,77.0,14600.0,0.0,0.0,0.0,1.0,2237.0,1619.0,87.0,0.0,0.0,,276.0,8.0,8.0,0.0,8.0,,,23.0,0.0,4.0,5.0,4.0,4.0,0.0,5.0,8.0,5.0,5.0,0.0,0.0,0.0,1.0,87.5,75.0,0.0,0.0,14600.0,11184.0,12500.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9800,9800,9800.0, 36 months,11.48,323.08,B,B5,sales,3 years,OWN,40000.0,Source Verified,Jan-2016,Fully Paid,n,,,credit_card,Credit card refinancing,786xx,TX,9.45,0.0,Jan-2012,0.0,,,7.0,0.0,8521,64.1,8.0,w,0.0,0.0,11254.6492498183,11254.65,9800.0,1454.65,0.0,0.0,0.0,Nov-2017,4213.59,,Jan-2019,0.0,,1,Individual,,,,0.0,60.0,8521.0,0.0,0.0,0.0,0.0,,0.0,,1.0,3.0,3061.0,64.0,13300.0,0.0,0.0,1.0,3.0,1217.0,1434.0,79.5,0.0,0.0,,48.0,12.0,12.0,0.0,12.0,,12.0,,0.0,4.0,5.0,4.0,4.0,0.0,7.0,8.0,6.0,7.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,13300.0,8521.0,7000.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,11950.0, 36 months,11.99,398.52,B,B3,Loan Officer,1 year,MORTGAGE,75000.0,Not Verified,Nov-2013,Fully Paid,n,,,credit_card,Credit card refinancing,460xx,IN,12.21,0.0,Jun-1985,0.0,,,9.0,0.0,9095,50.0,15.0,f,0.0,0.0,14317.299997683,14257.64,12000.0,2317.3,0.0,0.0,0.0,Jul-2016,1963.18,,Jul-2016,0.0,,1,Individual,,,,0.0,0.0,32882.0,,,,,,,,,,,,18200.0,,,,4.0,3654.0,2783.0,76.0,0.0,0.0,149.0,340.0,22.0,11.0,0.0,22.0,,11.0,,0.0,5.0,6.0,6.0,7.0,4.0,8.0,11.0,6.0,9.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,45119.0,32882.0,11600.0,26919.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12375,12375,12375.0, 36 months,13.98,422.83,C,C1,Customer Support,< 1 year,RENT,37440.0,Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,CC Debt Fix,900xx,CA,10.22,0.0,Feb-2002,0.0,53.0,,3.0,0.0,8386,81.4,13.0,w,0.0,0.0,15167.32,15167.32,12375.0,2792.32,0.0,0.0,0.0,Jul-2016,2482.42,,Dec-2018,0.0,,1,Individual,,,,0.0,0.0,11940.0,,,,,,,,,,,,10300.0,,,,0.0,3980.0,1914.0,81.4,0.0,0.0,142.0,82.0,64.0,64.0,0.0,75.0,,8.0,,0.0,2.0,2.0,2.0,3.0,10.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,84.6,100.0,0.0,0.0,17921.0,11940.0,10300.0,7621.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
