id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,8400,8400,8400.0, 36 months,12.79,282.19,C,C1,Driver,1 year,RENT,60000.0,Source Verified,Aug-2016,Charged Off,n,,,credit_card,Credit card refinancing,917xx,CA,15.52,0.0,Sep-2006,0.0,,81.0,6.0,1.0,2535,44.5,13.0,w,0.0,0.0,5631.86,5631.86,4269.47,1362.39,0.0,0.0,0.0,Apr-2018,282.19,,Feb-2019,0.0,,1,Individual,,,,0.0,788.0,31087.0,1.0,1.0,0.0,2.0,13.0,28552.0,88.0,4.0,4.0,775.0,81.0,5700.0,2.0,2.0,3.0,6.0,5181.0,1491.0,56.1,0.0,0.0,118.0,61.0,2.0,2.0,0.0,8.0,,9.0,,0.0,3.0,5.0,3.0,4.0,7.0,5.0,6.0,5.0,6.0,0.0,0.0,0.0,4.0,100.0,0.0,1.0,0.0,38199.0,31087.0,3400.0,32499.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,4200,4200,4200.0, 36 months,17.27,150.31,C,C5,MiTek Industries,4 years,RENT,60000.0,Not Verified,Sep-2012,Fully Paid,n,,  Borrower added on 09/17/12 > I need these funds to get some major car repairs done on my vehicle. I have a long commute and need to have a reliable car to get to work. Thanks!<br><br> Borrower added on 09/17/12 > I need this loan for some major auto repairs. I have a very long commute and need a reliable vehicle to get back and forth to work.<br>,other,Last Minute Loan,851xx,AZ,1.7,0.0,May-2002,2.0,50.0,117.0,5.0,1.0,1177,26.2,11.0,f,0.0,0.0,4434.2457979951,4434.25,4200.0,234.25,0.0,0.0,0.0,Jan-2013,3984.23,,Feb-2019,0.0,50.0,1,Individual,,,,0.0,0.0,1177.0,,,,,,,,,,,,4500.0,,,,1.0,235.0,2023.0,36.8,0.0,0.0,60.0,101.0,19.0,19.0,4.0,57.0,,2.0,,2.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,81.0,0.0,1.0,0.0,4500.0,1177.0,3200.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 36 months,14.49,344.17,C,C4,"online test scorer, team leader",9 years,RENT,36000.0,Source Verified,Jul-2016,Current,n,,,other,Other,787xx,TX,22.21,0.0,Mar-1994,1.0,32.0,,12.0,0.0,13507,39.8,32.0,f,1659.85,1659.85,10661.22,10661.22,8340.15,2321.07,0.0,0.0,0.0,Feb-2019,344.17,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,79832.0,1.0,2.0,1.0,2.0,12.0,66325.0,40.0,2.0,3.0,1952.0,40.0,33900.0,1.0,8.0,3.0,5.0,6653.0,1740.0,78.0,0.0,0.0,268.0,112.0,5.0,5.0,0.0,5.0,,5.0,,0.0,4.0,8.0,4.0,4.0,21.0,10.0,11.0,8.0,12.0,0.0,0.0,0.0,3.0,96.8,50.0,0.0,0.0,101299.0,79832.0,7900.0,67399.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,34000,34000,34000.0, 60 months,10.99,739.08,B,B4,Nurse Practitioner,10+ years,OWN,125000.0,Verified,Jun-2015,Current,n,,,credit_card,Credit card refinancing,466xx,IN,23.52,0.0,Dec-1984,3.0,,,21.0,0.0,33018,50.6,42.0,w,10952.7,10952.7,32524.1,32524.1,23047.3,9476.8,0.0,0.0,0.0,Feb-2019,739.08,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,192777.0,,,,,,,,,,,,65300.0,,,,11.0,9180.0,11757.0,71.0,0.0,0.0,322.0,366.0,5.0,2.0,3.0,5.0,,2.0,,0.0,5.0,10.0,6.0,13.0,15.0,13.0,24.0,10.0,21.0,0.0,0.0,0.0,4.0,100.0,83.3,0.0,0.0,339216.0,110266.0,40500.0,91928.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12500,12500,12500.0, 36 months,5.32,376.44,A,A1,Operations manager ,7 years,RENT,118000.0,Not Verified,Jan-2017,Current,n,,,credit_card,Credit card refinancing,949xx,CA,9.2,0.0,Jun-1984,0.0,32.0,,10.0,0.0,13649,27.5,25.0,w,4032.58,4032.58,9411.01,9411.01,8467.42,943.59,0.0,0.0,0.0,Feb-2019,376.44,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,14617.0,0.0,1.0,0.0,0.0,35.0,968.0,6.0,0.0,0.0,12058.0,22.0,49700.0,0.0,0.0,0.0,0.0,1624.0,29474.0,30.2,0.0,0.0,111.0,390.0,40.0,35.0,2.0,40.0,,,,0.0,3.0,5.0,7.0,10.0,5.0,9.0,18.0,5.0,10.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,65600.0,14617.0,42200.0,15900.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9000,9000,9000.0, 36 months,13.67,306.16,C,C3,Sergeant major,10+ years,MORTGAGE,105000.0,Not Verified,Apr-2016,Current,n,,,home_improvement,Home improvement,765xx,TX,24.47,1.0,Dec-1993,0.0,6.0,,11.0,0.0,28761,85.1,29.0,w,603.06,603.06,10369.19,10369.19,8396.94,1972.25,0.0,0.0,0.0,Feb-2019,306.16,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,401902.0,1.0,4.0,1.0,5.0,3.0,61006.0,72.0,0.0,1.0,2419.0,78.0,33800.0,3.0,2.0,1.0,6.0,40190.0,115.0,97.4,0.0,0.0,133.0,268.0,16.0,3.0,1.0,16.0,,9.0,6.0,0.0,2.0,5.0,2.0,3.0,18.0,6.0,10.0,5.0,11.0,0.0,0.0,0.0,1.0,96.6,100.0,0.0,0.0,452356.0,89767.0,4500.0,80249.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,25000,25000.0, 60 months,11.99,555.99,B,B5,Merchandiser,5 years,RENT,13000.0,Verified,Dec-2017,Current,n,,,debt_consolidation,Debt consolidation,637xx,MO,93.72,0.0,Aug-2003,1.0,,,13.0,0.0,14033,61.5,26.0,w,20423.38,20423.38,7767.21,7767.21,4576.62,3190.59,0.0,0.0,0.0,Feb-2019,555.99,Mar-2019,Feb-2019,0.0,,1,Joint App,64000.0,24.17,Verified,0.0,0.0,92995.0,1.0,4.0,0.0,0.0,46.0,78962.0,84.0,1.0,1.0,7676.0,77.0,22800.0,0.0,0.0,1.0,1.0,7750.0,1467.0,90.5,0.0,0.0,160.0,172.0,6.0,6.0,0.0,78.0,,6.0,,0.0,4.0,4.0,5.0,5.0,14.0,9.0,12.0,4.0,13.0,0.0,0.0,0.0,1.0,100.0,80.0,0.0,0.0,112029.0,92995.0,15500.0,89229.0,24267.0,Aug-2003,0.0,0.0,9.0,86.8,1.0,14.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8500,8500,8500.0, 36 months,9.49,272.25,B,B2,Building Service Helper 1,10+ years,RENT,29000.0,Not Verified,Nov-2014,Charged Off,n,,,debt_consolidation,Debt consolidation,532xx,WI,16.51,0.0,Mar-1999,0.0,,,5.0,0.0,7456,63.7,12.0,w,0.0,0.0,4623.77,4623.77,3714.98,908.79,0.0,0.0,0.0,Apr-2016,272.25,,Feb-2017,0.0,,1,Individual,,,,0.0,0.0,15555.0,,,,,,,,,,,,11700.0,,,,2.0,3111.0,44.0,99.4,0.0,0.0,130.0,114.0,14.0,14.0,0.0,14.0,,,,0.0,2.0,2.0,2.0,5.0,3.0,3.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,24195.0,15555.0,7500.0,12495.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 36 months,11.53,494.86,B,B5,Teacher,5 years,RENT,38000.0,Source Verified,Apr-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,802xx,CO,21.67,0.0,May-2005,0.0,,,11.0,0.0,13246,92.0,19.0,w,0.0,0.0,17738.1780668702,17738.18,15000.0,2738.18,0.0,0.0,0.0,Apr-2018,504.56,,Apr-2018,0.0,,1,Individual,,,,0.0,0.0,85804.0,,,,,,,,,,,,14400.0,,,,4.0,7800.0,1154.0,92.0,0.0,0.0,114.0,119.0,13.0,13.0,0.0,13.0,,,,0.0,5.0,5.0,5.0,12.0,7.0,5.0,12.0,5.0,11.0,0.0,0.0,0.0,0.0,100.0,80.0,0.0,0.0,90982.0,85804.0,14400.0,76582.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,24000,24000,24000.0, 60 months,12.61,541.3,C,C1,Machine operator ,< 1 year,OWN,48000.0,Not Verified,Mar-2018,Current,n,,,other,Other,841xx,UT,16.18,1.0,Aug-2007,1.0,15.0,,6.0,0.0,0,0.0,33.0,w,20968.38,20968.38,5433.48,5433.48,3031.62,2401.86,0.0,0.0,0.0,Feb-2019,578.59,Mar-2019,Feb-2019,0.0,,1,Joint App,108000.0,16.3,Not Verified,0.0,0.0,238938.0,1.0,1.0,1.0,1.0,5.0,31630.0,96.0,1.0,2.0,0.0,74.0,10000.0,1.0,7.0,3.0,3.0,39823.0,3000.0,0.0,0.0,0.0,93.0,127.0,10.0,5.0,1.0,10.0,15.0,5.0,15.0,0.0,0.0,0.0,1.0,12.0,11.0,4.0,20.0,0.0,6.0,0.0,0.0,0.0,2.0,97.0,0.0,0.0,0.0,260618.0,31630.0,3000.0,32818.0,13036.0,Jan-2003,1.0,1.0,20.0,45.6,15.0,13.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000.0, 36 months,9.16,382.5,B,B2,administrative,10+ years,MORTGAGE,40000.0,Not Verified,Jun-2016,Fully Paid,n,,,credit_card,Credit card refinancing,334xx,FL,24.75,0.0,Jun-1983,0.0,33.0,,8.0,0.0,18863,45.2,20.0,w,0.0,0.0,13655.0834619601,13655.08,12000.0,1655.08,0.0,0.0,0.0,Jan-2019,667.87,,Jan-2019,0.0,,1,Individual,,,,0.0,300.0,38950.0,0.0,1.0,0.0,1.0,13.0,20087.0,86.0,2.0,4.0,11683.0,60.0,41700.0,1.0,1.0,0.0,5.0,5564.0,19161.0,46.5,0.0,0.0,150.0,395.0,8.0,8.0,0.0,8.0,33.0,13.0,33.0,0.0,2.0,3.0,4.0,10.0,4.0,7.0,16.0,3.0,8.0,0.0,0.0,0.0,2.0,95.0,25.0,0.0,0.0,65131.0,38950.0,35800.0,23431.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,17000,17000,17000.0, 36 months,19.03,623.42,D,D3,Equipment Operator,< 1 year,MORTGAGE,105000.0,Not Verified,Nov-2017,Fully Paid,n,,,debt_consolidation,Debt consolidation,780xx,TX,6.17,1.0,Oct-2000,1.0,9.0,,19.0,0.0,14878,26.3,37.0,w,0.0,0.0,18215.4383858533,18215.44,17000.0,1215.44,0.0,0.0,0.0,Mar-2018,16363.15,,Apr-2018,1.0,,1,Individual,,,,0.0,1546.0,84797.0,2.0,0.0,0.0,0.0,27.0,0.0,,3.0,4.0,5666.0,26.0,56600.0,2.0,3.0,2.0,4.0,4711.0,10327.0,54.7,0.0,0.0,127.0,146.0,3.0,3.0,1.0,3.0,,3.0,9.0,0.0,4.0,10.0,6.0,13.0,8.0,17.0,27.0,10.0,19.0,0.0,0.0,0.0,3.0,97.3,16.7,0.0,0.0,137782.0,14878.0,22800.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,18450,18450,18450.0, 60 months,26.06,553.06,G,G5,Finance Manager,1 year,RENT,51500.0,Verified,Aug-2014,Charged Off,n,,,credit_card,Credit card refinancing,998xx,AK,30.83,0.0,Aug-1995,3.0,26.0,,27.0,0.0,23797,60.7,47.0,f,0.0,0.0,24281.58,24281.58,11166.18,13115.4,0.0,0.0,0.0,Mar-2018,553.06,,Dec-2018,0.0,26.0,1,Individual,,,,0.0,0.0,193510.0,,,,,,,,,,,,39200.0,,,,8.0,7167.0,6422.0,77.3,0.0,0.0,227.0,206.0,0.0,0.0,4.0,0.0,,5.0,,1.0,7.0,11.0,8.0,17.0,19.0,12.0,24.0,11.0,27.0,0.0,0.0,0.0,5.0,97.8,87.5,0.0,0.0,214258.0,193510.0,28300.0,175058.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Sep-2018,BROKEN,Aug-2018,3587.0,45.0,15.0
,,18000,18000,18000.0, 60 months,14.08,419.58,C,C3,Senior associate ,3 years,MORTGAGE,60000.0,Not Verified,Aug-2017,Current,n,,,credit_card,Credit card refinancing,015xx,MA,20.38,0.0,Sep-2005,0.0,,,10.0,0.0,23866,60.1,23.0,w,13850.6,13850.6,7552.44,7552.44,4149.4,3403.04,0.0,0.0,0.0,Feb-2019,419.58,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,29749.0,0.0,2.0,0.0,0.0,59.0,5883.0,22.0,1.0,1.0,9030.0,45.0,39700.0,0.0,3.0,0.0,1.0,3305.0,4310.0,81.9,0.0,0.0,142.0,143.0,9.0,9.0,0.0,47.0,,,,0.0,4.0,7.0,4.0,10.0,8.0,8.0,15.0,7.0,10.0,0.0,0.0,0.0,1.0,100.0,75.0,0.0,0.0,66465.0,29749.0,23800.0,26765.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,28000,28000,28000.0, 36 months,5.32,843.22,A,A1,Attorney ,2 years,MORTGAGE,200000.0,Verified,Feb-2018,Current,n,,,debt_consolidation,Debt consolidation,033xx,NH,25.33,0.0,Dec-1992,1.0,75.0,,20.0,0.0,100090,77.0,36.0,w,19157.41,19157.41,10110.36,10110.36,8842.59,1267.77,0.0,0.0,0.0,Feb-2019,843.22,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,605853.0,1.0,2.0,0.0,0.0,33.0,105518.0,72.0,1.0,2.0,23681.0,77.0,129401.0,0.0,0.0,1.0,3.0,30292.0,9657.0,85.0,0.0,0.0,302.0,192.0,3.0,3.0,6.0,24.0,,3.0,,0.0,7.0,16.0,11.0,11.0,8.0,16.0,25.0,12.0,20.0,,0.0,0.0,1.0,97.0,85.7,0.0,0.0,698073.0,176871.0,67600.0,146672.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,25000,25000.0, 60 months,10.72,540.08,B,B2,,< 1 year,MORTGAGE,42500.0,Not Verified,Nov-2018,Current,n,,,major_purchase,Major purchase,945xx,CA,0.76,0.0,Apr-2005,0.0,,,6.0,0.0,824,3.0,12.0,w,22428.79,22428.79,3074.02,3074.02,2571.21,502.81,0.0,0.0,0.0,Feb-2019,540.08,Mar-2019,Feb-2019,0.0,,1,Joint App,114500.0,13.72,Not Verified,0.0,0.0,244774.0,1.0,0.0,0.0,0.0,,0.0,,2.0,2.0,0.0,3.0,27700.0,0.0,0.0,1.0,2.0,40796.0,17200.0,0.0,0.0,0.0,,163.0,2.0,2.0,2.0,58.0,,2.0,,0.0,0.0,1.0,3.0,5.0,0.0,5.0,10.0,1.0,6.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,301300.0,824.0,17200.0,0.0,23542.0,Sep-2000,0.0,2.0,7.0,76.8,1.0,19.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,30575,30575,30575.0, 36 months,13.33,1035.06,C,C3,Prodution Field Anylist,10+ years,OWN,110000.0,Verified,Aug-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,882xx,NM,31.33,1.0,Aug-1995,0.0,24.0,,15.0,0.0,18226,53.0,32.0,f,0.0,0.0,37239.4826874287,37239.48,30575.0,6664.48,0.0,0.0,0.0,Aug-2018,1035.02,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,118889.0,,,,,,,,,,,,34344.0,,,,7.0,7925.0,3683.0,71.0,0.0,0.0,132.0,240.0,8.0,8.0,0.0,11.0,,11.0,24.0,0.0,3.0,11.0,10.0,10.0,10.0,11.0,22.0,17.0,15.0,,0.0,0.0,4.0,97.0,66.7,0.0,0.0,188110.0,126602.0,11050.0,153766.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000.0, 36 months,12.49,200.7,B,B5,Crossword editor - Simon & Schuster,10+ years,MORTGAGE,149000.0,Verified,Jul-2014,Fully Paid,n,,,home_improvement,Home improvement,134xx,NY,10.87,6.0,Sep-1987,0.0,9.0,,8.0,0.0,3503,89.8,43.0,w,0.0,0.0,7100.26,7100.26,6000.0,1100.26,0.0,0.0,0.0,Sep-2016,2283.46,,Feb-2019,0.0,9.0,1,Individual,,,,0.0,0.0,159022.0,,,,,,,,,,,,3900.0,,,,0.0,22717.0,244.0,91.3,3.0,0.0,127.0,322.0,69.0,47.0,8.0,69.0,9.0,,9.0,5.0,2.0,4.0,2.0,15.0,12.0,5.0,23.0,4.0,8.0,0.0,0.0,5.0,0.0,62.8,100.0,0.0,0.0,204381.0,15674.0,2800.0,42981.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,26450,26450,26450.0, 60 months,10.49,568.39,B,B3,CPA,4 years,MORTGAGE,62000.0,Verified,Oct-2016,Current,n,,,credit_card,Credit card refinancing,310xx,GA,23.44,0.0,Nov-1999,0.0,63.0,,9.0,0.0,24545,72.0,16.0,w,15805.8,15805.8,15899.51,15899.51,10644.2,5255.31,0.0,0.0,0.0,Feb-2019,568.39,Mar-2019,Feb-2019,0.0,63.0,1,Individual,,,,0.0,0.0,267788.0,0.0,1.0,0.0,0.0,54.0,3507.0,18.0,0.0,0.0,9822.0,52.0,34100.0,0.0,0.0,0.0,0.0,29754.0,839.0,93.7,0.0,0.0,108.0,203.0,35.0,35.0,4.0,35.0,,,,1.0,2.0,6.0,2.0,4.0,2.0,7.0,10.0,6.0,9.0,0.0,0.0,0.0,0.0,93.8,100.0,0.0,0.0,322057.0,28052.0,13400.0,19957.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 36 months,6.67,307.27,A,A2,Teacher,10+ years,MORTGAGE,62000.0,Not Verified,Oct-2018,Current,n,,,home_improvement,Home improvement,342xx,FL,29.48,0.0,Jun-2003,0.0,,,25.0,0.0,105508,13.0,33.0,w,8984.83,8984.83,1219.82,1219.82,1015.17,204.65,0.0,0.0,0.0,Feb-2019,307.27,Mar-2019,Feb-2019,0.0,,1,Joint App,181700.0,21.0,Not Verified,0.0,0.0,287045.0,2.0,2.0,0.0,1.0,23.0,17021.0,51.0,7.0,14.0,3779.0,22.0,210300.0,1.0,0.0,0.0,15.0,11482.0,66458.0,9.5,0.0,0.0,157.0,169.0,5.0,5.0,2.0,5.0,,18.0,,0.0,4.0,7.0,8.0,9.0,4.0,22.0,27.0,7.0,25.0,0.0,0.0,0.0,7.0,100.0,0.0,0.0,0.0,487962.0,122529.0,73400.0,33662.0,32115.0,Jun-2003,2.0,2.0,37.0,12.7,9.0,35.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6025,6025,6025.0, 36 months,18.45,219.19,D,D2,produce,< 1 year,OWN,25000.0,Source Verified,Mar-2018,Charged Off,n,,,credit_card,Credit card refinancing,027xx,MA,11.09,0.0,Jun-2011,2.0,64.0,,10.0,0.0,3041,34.6,14.0,f,0.0,0.0,426.03,426.03,255.06,170.97,0.0,0.0,0.0,May-2018,219.19,,Sep-2018,0.0,64.0,1,Individual,,,,0.0,0.0,3041.0,2.0,0.0,0.0,0.0,81.0,0.0,,6.0,9.0,487.0,35.0,8800.0,0.0,0.0,5.0,9.0,304.0,3985.0,33.6,0.0,0.0,81.0,75.0,2.0,2.0,0.0,2.0,,4.0,64.0,1.0,6.0,9.0,7.0,8.0,1.0,10.0,13.0,9.0,10.0,0.0,0.0,0.0,6.0,100.0,28.6,0.0,0.0,8800.0,3041.0,6000.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,11800,11800,11800.0, 36 months,6.03,359.14,A,A1,Teacher,1 year,MORTGAGE,36000.0,Not Verified,Jul-2014,Fully Paid,n,,,credit_card,Credit card refinancing,469xx,IN,7.43,0.0,Sep-2001,0.0,,,5.0,0.0,5798,34.1,21.0,w,0.0,0.0,12927.9942750699,12927.99,11800.0,1127.99,0.0,0.0,0.0,Jun-2017,717.23,,Jul-2015,0.0,,1,Individual,,,,0.0,0.0,80359.0,,,,,,,,,,,,17000.0,,,,0.0,16072.0,8000.0,0.0,0.0,0.0,153.0,116.0,51.0,51.0,1.0,51.0,,10.0,,0.0,0.0,2.0,1.0,7.0,11.0,3.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100582.0,18703.0,8000.0,17306.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20575,20575,20575.0, 60 months,24.7,600.3,G,G1,Cantor Colburn LLP,10+ years,MORTGAGE,68000.0,Verified,Apr-2013,Fully Paid,n,,,moving,Moving and relocation,010xx,MA,20.21,5.0,Nov-1996,1.0,3.0,,14.0,0.0,25660,66.6,38.0,w,0.0,0.0,29979.26,29979.26,20575.0,9404.26,0.0,0.0,0.0,May-2015,15572.06,,Feb-2019,0.0,3.0,1,Individual,,,,0.0,0.0,261269.0,,,,,,,,,,,,38500.0,,,,2.0,20098.0,5419.0,78.6,1.0,0.0,163.0,199.0,20.0,18.0,4.0,20.0,,5.0,,2.0,6.0,8.0,8.0,10.0,16.0,11.0,18.0,8.0,14.0,0.0,0.0,5.0,0.0,84.0,57.1,0.0,0.0,291956.0,44104.0,25300.0,23458.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000.0, 36 months,21.49,758.55,D,D5,,,MORTGAGE,63000.0,Verified,Jul-2016,Current,n,,,debt_consolidation,Debt consolidation,806xx,CO,16.43,3.0,Jun-1994,0.0,2.0,,8.0,0.0,10102,76.0,18.0,w,4281.92,4281.92,22796.06,22796.06,15718.08,7077.98,0.0,0.0,0.0,Feb-2019,758.55,Mar-2019,Feb-2019,0.0,22.0,1,Individual,,,,0.0,0.0,324440.0,0.0,2.0,2.0,2.0,10.0,16818.0,84.0,1.0,1.0,4291.0,81.0,13300.0,1.0,7.0,1.0,3.0,40555.0,556.0,90.4,0.0,0.0,119.0,265.0,10.0,10.0,1.0,92.0,2.0,5.0,2.0,1.0,2.0,4.0,2.0,3.0,5.0,5.0,12.0,4.0,8.0,0.0,0.0,1.0,3.0,77.8,50.0,0.0,0.0,342915.0,26920.0,5800.0,19951.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14000,14000,14000.0, 36 months,17.27,501.03,D,D2,project manager,4 years,RENT,100000.0,Not Verified,Feb-2016,Fully Paid,n,,,debt_consolidation,Debt consolidation,949xx,CA,32.32,1.0,May-2005,2.0,18.0,,15.0,0.0,15708,47.2,25.0,w,0.0,0.0,15635.96,15635.96,14000.0,1635.96,0.0,0.0,0.0,Oct-2016,12142.18,,Feb-2019,0.0,18.0,1,Individual,,,,0.0,56.0,66380.0,4.0,4.0,3.0,5.0,3.0,50672.0,64.0,4.0,9.0,9177.0,59.0,33300.0,2.0,0.0,5.0,14.0,5532.0,12092.0,56.5,0.0,0.0,129.0,107.0,5.0,3.0,0.0,5.0,,1.0,83.0,2.0,6.0,6.0,6.0,8.0,11.0,11.0,14.0,6.0,15.0,0.0,0.0,1.0,7.0,92.0,0.0,0.0,0.0,112840.0,66380.0,27800.0,79540.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000.0, 60 months,15.31,479.06,C,C5,Construction Manager,5 years,RENT,115000.0,Not Verified,Apr-2016,Fully Paid,n,,,debt_consolidation,Debt consolidation,128xx,NY,13.45,1.0,Apr-2004,0.0,9.0,,15.0,0.0,17288,62.4,27.0,w,0.0,0.0,25495.2858841724,25495.29,20000.0,5495.29,0.0,0.0,0.0,May-2018,14014.86,,Feb-2019,0.0,29.0,1,Individual,,,,0.0,0.0,47590.0,0.0,2.0,1.0,2.0,11.0,30302.0,81.0,1.0,6.0,6890.0,73.0,27700.0,3.0,2.0,4.0,8.0,3966.0,8421.0,67.2,0.0,0.0,144.0,139.0,11.0,11.0,3.0,11.0,9.0,12.0,9.0,1.0,5.0,6.0,8.0,11.0,5.0,12.0,18.0,6.0,15.0,0.0,0.0,0.0,2.0,92.6,37.5,0.0,0.0,65300.0,47590.0,25700.0,37600.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
